track_id,artists,track_name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,lyrics,tags,mood
3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,,,,,,,,,,,"Why men great 'til they gotta be great?
Woo
I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me

Bling bling, then I solve 'em, that's the goddess in me

You coulda had a bad bitch, non-committal

Help you with your career just a little

You're 'posed to hold me down, but you're holding me back

And that's the sound of me not calling you back



Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi dom bi dum bum bay



You tried to break my heart?

Oh, that breaks my heart

That you thought you ever had it

No, you ain't from the start

Hey, I'm glad you're back with your bitch

I mean who would wanna hide this?

I will never, ever, ever, ever, ever be your side chick

I put the sing in single

Ain't worried 'bout a ring on my finger

So you can tell your friend, “shoot your shot” when you see 'em

It's OK, he already in my DMs



Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi bom bi dum bum bay



I'ma hit you back in a minute

I don't play tag, bitch, I been it

We don't fuck with lies, we don't do goodbyes

We just keep it pushing like aye yi yi

I'ma hit you back in a minute

I don't play tag, bitch, I been it

We don't fuck with lies, we don't do goodbyes

We just keep it pushing like aye yi yi



Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi bom bi dum bum bay","Hip-Hop, rnb, pop, rap, trap, pop rap, 2010s, contemporary rnb, 2019, Lizzo,  hip hop, female vocalists, fip, female vocalist, FM4, a subtle use of vocal harmony, extensive vamping, major key tonality, thru composed melodic style, repetitive melodic phrasing, snl, a partially spoken vocal delivery, female rap, female rapper, female rappers, c major, hip-hop influences, a prominent rhythm piano part, 2020s, title is declarative,  female vocalists,  rap,  rnb,  seen live, 2017 single, 21st century in music, 2019 in music, piano vamping, My Music Library",energetic
7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,,,,,,,,,,,"Said she tired little money, need a big boy
Pull up 20 inch blades like I'm Lil' Troy
Now it's everybody flockin', need a decoy
Shawty mixin' up the Vodka with the LaCroix, yeah
G-Wagen, G-Wagen, G-Wagen, G-Wagen
All the housewives pullin' up (Up, up)

I got a lot of toys, 720S bumpin' Fall Out Boy

You was talkin' shit in the beginnin' (Mm-mm)

Back when I was feelin' more forgivin' (More forgivin')

I know it piss you off to see me winnin' (See me)

See the igloo in my mouth and I be grinnin' (I be grinnin'), yeah



Hunnid bands in my pocket, it's on me

Hunnid deep when I roll like the army

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)

Hunnid bands in my pocket, it's on me (On me)

Yeah, your grandmama probably know me (Know me)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)



Everywhere I go (Hey)

Catch me on the block like I'm Mutumbo (Wow)

750 Lambo in the Utah snow (Skrrt)

Trunk in the front like the shit don't bore ya

Cut the roof off like a nip-tuck

Pull up to the house with some big bucks

Turn the kitchen counter to a strip-club (Yeah, wow)

Me and Dre came for the...

When I got guap, all of y'all disappeared (Wow)

Before I dropped Stoney none of y'all really cared (Cared)

Now they always say, ""Congratulations,"" to the kid (Kid)

And this is not a 40, but I'm pourin' out this shit (Yeah)

Used to have a lot, but I got more now (Yup)

Made another hit 'cause I got bored now (Yup)

Always go for it, never punt fourth down

Last call, Hail Mary, Prescott touchdown, ayy



Hunnid bands in my pocket, it's on me (On me)

Hunnid deep when I roll like the army (Hey)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)

Hunnid bands in my pocket, it's on me (Yeah, yeah)

Yeah, your grandmama probably know me (Yeah, yeah)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow""



Got 'em sayin', ""Wow""

Ayy, wow

Wow","rap, Hip-Hop, hip hop, trap, 2010s, 2019, male, pop, solo, rnb, wow, pop rap, christmas eve, electronica influences, hyphy, banger, danceable beats, swag, syncopated beats, trippy soundscapes, consistent rhyme patterns, boastin lyrics, rnb influences, west coast rap roots, production by a respected producer, lyrics by a famous rap artist, Internacional, 2018, f sharp minor, a bumpin kick sound, post malone, 2-4-19, 21st century in music, dj khaled advertisement, S Tier, MySpotigramBot, -1001747063611, -1001819731063",energetic
6Mcd2tlwSiqsnMC85DF4Ns,Calvin Harris,One Kiss,,,,,,,,,,,"One kiss is all it takes
Falling in love with me
Possibilities 
I look like all you need
Let me take the night, I love real easy

And I know that you'll still wanna see me

On the Sunday morning, music real loud

Let me love you while the moon is still out



Something in you lit up heaven in me

The feeling won't let me sleep

'Cause I'm lost in the way you move, the way you feel



One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need

One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need



One

One

Darling

One

One

Darling



I just wanna feel your skin on mine

Feel your eyes do the exploring

Passion in the message when you smile

Take my time



Something in you lit up heaven in me

The feeling won't let me sleep

'Cause I'm lost in the way you move, the way you feel



One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need

One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need



One

One

Darling

One

One

Darling



See a wonderland in your eyes

Might need your company tonight



Something in you lit up heaven in me

The feeling won't let me sleep

'Cause I'm lost in the way you move, the way you feel



One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need

One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need



One

One

Darling

One

One

Darling","pop, House, EDM, dance, dance-pop, electro house, club, Radio, summer, 2010s, Garage House, played, Sabrina Carpenter, madison beer, pop electropop house electronic dance k-pop, top 2000 2022",energetic
0utLWSIbolqT7KyppMuxKY,Usher,Yeah! (feat. Lil Jon & Ludacris),,,,,,,,,,,"Peace up, A-Town down
(Yeah! Okay!) Usher (Lil Jon)
Yeah, yeah, yeah, yeah, yeah, yeah!
Yeah, yeah, yeah, yeah, yeah, yeah!
Let's go!

I was up in the club with my homies, tryin' to get a lil V-I

Keep it down on the low key

You should know how it feels (hey!)

I seen shorty, she was checkin' up on me

From the game she was spittin' in my ear

You would think that she know me

I decided to chill (okay!)

Conversation got heavy

She had me feelin' like she's ready to blow (watch out!)

Ohh! (Watch out)

She's sayin', come get me

So I got up and followed her to the floor

She said, baby let's go

When I told her (let's go!) I said



(Yeah!) Yeah!

Shorty got down low said, come and get me

(Yeah!) Yeah!

I got so caught up, I forgot she told me

(Yeah!) Yeah!

Her and my girl, they used to be the best of homies

(Yeah!) Yeah!

Next thing I knew, she was all up on me screamin'

Yeah (yeah!) yeah (yeah!) yeah, yeah!

Yeah (yeah!) yeah (yeah!) yeah, yeah!



She's all up in my head now

Got me thinkin' that it might be a good idea to take her with me

Cause she's ready to leave, ready to leave now (let's go!)

And I got to keep it real now

Cause on a one to ten, she's a certified twenty

But that's just ain't me (hey!)

Cause I don't know, if I take that chance

Just where's it gonna lead

But what I do know is the way she dance

Make shorty alright with me

The way she get low

I'm like, yeah, just work that out for me

She asks for one more dance, and I'm like, yeah

How the hell am I supposed to leave

(Let's go, bring the beat back!) And I say



(Yeah!) Yeah!

Shorty got down low said, come and get me

(Yeah!) Yeah!

I got so caught up, I forgot she told me

(Yeah!) Yeah!

Her and my girl, they used to be the best of homies

(Yeah!) Yeah!

Next thing I knew, she was all up on me screamin'

Yeah (yeah!) yeah (yeah!) yeah, yeah!

Yeah (yeah!) yeah (yeah!) yeah, yeah!



Watch out, my outfit's ridiculous

In the club lookin' so conspicuous

And roar, these women all on the prowl

If you hold the head steady, I'mma milk the cow (yeah!)

And forget about game, I'mma spit the truth (what)

I won't stop till I get 'em in their birthday suit (yeah!)

So gimme the rhythm and it'll be off with their clothes

Then bend over to the front and touch your toes

I left the Jag and I took the Rolls

If they ain't cuttin', then I put em on foot patrol (let's go!)

How you like me now

When my pinky's valued over three hundred thousand

Let's drink, you the one to please (yeah!)

Ludacris fill cups like double D's (yeah!)

Me and Ursh' once more, and we leaves 'em dead

We want a lady in the street but a freak in the bed that say



(Yeah!) Yeah!

Shorty got down low said, come and get me

(Yeah!) Yeah!

I got so caught up, I forgot she told me

(Yeah!) Yeah!

Her and my girl, they used to be the best of homies

(Yeah!) Yeah!

Next thing I knew, she was all up on me screamin'

Yeah (yeah!) yeah (yeah!) yeah, yeah!

Yeah (yeah!) yeah (yeah!) yeah, yeah!



Take that and rewind it back

Lil' Jon got the beat that make your booty go (clap)

Take that, rewind it back

Ursher got the voice make your booty go (clap)

Take that, rewind it back

Ludacris got the flow to make your booty go (clap)

Take that, rewind it back

Lil Jon got the beat that make your booty go (clap)","rnb, Hip-Hop, pop, dance, 2000s, r&b, 00s, 2004, american, Crunk, hip hop, classic, rap, RB, urban, Energetic, club, favourite, male vocalist, top 40, collaboration, 2005, childhood, pop rap, favorite tracks, georgia, extensive vamping, repetitive melodic phrasing, minor key tonality, a dynamic male vocalist, atlanta, southern, Number 1, a partially spoken vocal delivery, groove based composition, dance all night long, contemporary rnb, autobiisi, rhythum and blues tag, Lil Jon, Iconic, southern hip-hop, american hip-hop, hip-hop influences, heavy use of vocal harmonies, paired vocal harmony, use of ambient synths, subtle use of strings, modern rnb stylings, urban contemporary, atlanta hip-hop, mall, Dedicated To, american rnb, g minor, 2000s hip-hop, 2000s rnb, georgia hip-hop, billboard hot 100 number 1, leapsandelaine, Mander, KDWB, atlanta rnb, featured verse, featured vocalists, ludacr, georgia rnb, MySpotigramBot, -1001819731063",energetic
3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,,,,,,,,,,,"Day to night to morning, keep with me in the moment
I'd let you had I know it, why don't you say so?
Didn't even notice, no punches there to roll with
You got to keep me focused, you want it, say so
Day and night till morning, keep with me in the moment
I'll let you had I known it

why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep me focused, you want it, say so



It's been a long time since you (Fell in love)

You ain't coming out your shell, you really ain't been yourself

Tell me what should i do 

(Tell my lies)

But luckily I'm good at reading,

I wanna fuck him but he won't stop chasin'

And we can dance all day around it

If you front then I'll be bouncin'

If you want it scream and shout it, bae~

But fuck that if you try



Didn't have to know me, keep with me in the moment

I'll get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep me focused, you want it, say so

Didn't have to know me, keepin' me in the moment

I get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep it focused, you want it, say so



Let me check my chest, my breath right quick

(Ha)

He ain't never seen her in a dress like this 

(Ah)

He ain't never even been impressed like this

Prolly why I got him quiet on the set like zip

Like it. love it. need it bad. 

Take it. Never,steal it. fast. 

Boy, stop playing, grab my ass

You actin' like you shy~

Shut it. save it. keep it. push

Why you beatin' around the bush

Knowing, you want, all this,

Im'ma squeeze you til' you dry

All of them bitches hating I have you with me

All of my niggas saying you mad committed

Realer than anybody you had, and pretty

All of that body I need ass and titties



Didn't have to know me, keeping me in the moment

I get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep me focused, you want it, say so

Didn't have to know me, keeping me in the moment

I get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep it focused, you want it, say so","Disco, pop, rap, Hip-Hop, dance-pop, rnb, pop rap, dance, nu-disco, 2020, disco rap, hip hop, female vocalists, synthpop, nu disco, synth funk, pop perfection, contemporary rnb, 2020s, metal, rock, punk, Grunge, bop, funk, adult contemporary, Retro, american, California, female vocalist, guilty pleasure, dance pop, love at first listen, FM4, 10s, 2010s, a subtle use of vocal harmony, extensive vamping, major key tonality, bubblegum pop, sassy, funk pop, lust, pop-rap, future funk, MARCO, Disco Revival, hip pop, funk influences, use of ambient synths, erotic lyrics, modern rnb stylings, a distinctive female lead vocalist, d major, us number one, tarantism, 70s vibes, tiktok, Ladytronica, disci, captivation, alexcore, doja cat, mc say so, carnality, us top ten, acheimagra",energetic
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,,,,,,,,,,,"Don't you know I'm no good for you?
I've learned to lose, you can't afford to
Tore my shirt to stop you bleeding
But nothing ever stops you leaving
Quiet when I'm coming home, I'm on my own

I could lie and say ""I like it like that, like it like that""

I could lie and say ""I like it like that, like it like that""



Don't you know too much already?

I'll only hurt you if you let me

Call me friend, but keep me closer

Call me back 

And I'll call you when the party's over



Quiet when I'm coming home, I'm on my own

And I could lie and say ""I like it like that, like it like that""

I could lie and say ""I like it like that, like it like that""



But nothing is better, sometimes

Once we both said our goodbyes

Let's just let it go

Let me let you go



Quiet when I'm coming home, I'm on my own

I could lie and say ""I like it like that, like it like that""

I could lie and say ""I like it like that, like it like that""","pop, Ballad, 2010s, alternative, indie pop, indie, art pop, Billie Eilish, electropop, ambient pop, 2018, sad, female vocalists, alternative pop, singer-songwriter, american, peter, bedroom pop, alt-pop, 2019, Soundtrack, chill, ambient, experimental, piano, beautiful, quirky, glitch, ethereal, rnb, fip, female vocalist, vocal harmonies, dark ambient, Acapella, intricate melodic phrasing, major key tonality, acoustic rhythm piano, teen pop, Movies, Riverdale, tudo, cry, hit song, E major, a clear focus on recording studio production, heartbreaking lyrics, use of ambient synths, triple note feel, a breathy female lead vocalist, wentworth, best of 2018,  alternative,  INDIE,  indie pop,  american,  alternative pop,  2010s, industry plant,  Electropop, elsa jean, jessa rhodes, the-hurting, lana rhoades, 2018 single, nicolette shea,  2018, alina lopez, 1-29-19, gen z, batwoman, Sad Playlist, wentworth s9, tok1d, B Artist",sad
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,,,,,,,,,,,"We go together
Better than birds of a feather, you and me
We change the weather, yeah
I'm feeling heat in December when you're 'round me
I've been dancing on top of cars and stumbling out of bars

I follow you through the dark, can't get enough

You're the medicine and the pain, the tattoo inside my brain

And, baby, you know it's obvious



I'm a sucker for you

You say the word and I'll go anywhere blindly

I'm a sucker for you, yeah

Any road you take, you know that you'll find me

I am a sucker for all the subliminal things

No one knows about you (About you), about you (About you)

And you're making the typical me break my typical rules

It's true, I'm a sucker for you, yeah



Don't complicate it (Yeah)

'Cause I know you and you know everything about me

I can't remember (Yeah) all of the nights

I don't remember when you're 'round me (Oh, yeah, yeah)



I've been dancing on top of cars and stumbling out of bars

I follow you through the dark, can't get enough

You're the medicine and the pain, the tattoo inside my brain

And, baby, you know it's obvious



I'm a sucker for you

You say the word and I'll go anywhere blindly

I'm a sucker for you, yeah

Any road you take, you know that you'll find me

I am a sucker for all the subliminal things

No one knows about you (About you), about you (About you)

And you're making the typical me break my typical rules

It's true, I'm a sucker for you, yeah



(I'm a sucker for you)

I've been dancing on top of cars and stumbling out of bars

I follow you through the dark, can't get enough

You're the medicine and the pain, the tattoo inside my brain

And, baby, you know it's obvious



I'm a sucker for you, yeah

You say the word and I'll go anywhere blindly

I'm a sucker for you, yeah

Any road you take, you know that you'll find me

I am a sucker for all the subliminal things

No one knows about you (About you), about you (About you)

And you're making the typical me break my typical rules

It's true, I'm a sucker for you

I'm a sucker for you","pop, rock, pop rock, 2010s, comeback, 2019, dance, Pop-Rock, us number one, adult contemporary, summer, party, male vocalist, guilty pleasure, reunion, boyband, awful, 4 Stars, a subtle use of vocal harmony, electric rhythm guitars, extensive vamping, repetitive melodic phrasing, minor key tonality, a dynamic male vocalist, mixed acoustic and electric instrumentation, bubblegum pop, bad, family, brothers, teen, hit, groove based composition, mild rhythmic syncopation, prominent percussion, a vocal-centric aesthetic, adoration, jonas brothers, wake-up song, Sucker, a clear focus on recording studio production, tarantism, whistle song, billboard hot 100 number 1, playlista rmf fm, linedance 2019, Filling the one direction shaped hole in my heart, D flat minor, shakin ass, us top ten",energetic
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,,,,,,,,,,,"I had a dream
I got everything I wanted
Not what you'd think
And if I'm bein' honest
It might've been a nightmare
To anyone who might care

Thought I could fly (Fly)

So I stepped off the Golden, mm

Nobody cried (Cried, cried, cried, cried)

Nobody even noticed

I saw them standing right there

Kinda thought they might care (Might care, might care)



I had a dream

I got everything I wanted

But when I wake up, I see

You with me



And you say, ""As long as I'm here, no one can hurt you

Don't wanna lie here, but you can learn to

If I could change the way that you see yourself

You wouldn't wonder why you're here, they don't deserve you""



I tried to scream

But my head was underwater

They called me weak

Like I'm not just somebody's daughter

Coulda been a nightmare

But it felt like they were right there

And it feels like yesterday was a year ago

But I don't wanna let anybody know

'Cause everybody wants something from me now

And I don't wanna let 'em down



I had a dream

I got everything I wanted

But when I wake up, I see

You with me



And you say, ""As long as I'm here, no one can hurt you

Don't wanna lie here, but you can learn to

If I could change the way that you see yourself

You wouldn't wonder why you're here, they don't deserve you""



If I knew it all then, would I do it again?

Would I do it again?

If they knew what they said would go straight to my head

What would they say instead?

If I knew it all then, would I do it again?

Would I do it again?

If they knew what they said would go straight to my head

What would they say instead?","indie pop, indie, pop, alternative, sad, 2010s, 2019, electropop, ambient pop, alternative pop, Billie Eilish, american, art pop, chill, downtempo, love at first listen, trap, Masterpiece, peter, ambient house, best of 2019, USA, slow, Love, epic, indietronica, late night, dream pop, Radio, pretty, excellent, amazing, California, fip, los angeles, FM4, boring, underwater, a subtle use of vocal harmony, extensive vamping, acoustic rhythm piano, minor key tonality, feelings, Avant-Pop, despondency, Olivia, Whisper, alt pop, alt-pop, electronica influences, goat, in love, classic rhodes sound, mild rhythmic syncopation, prominent percussion, synthetic sonority, a breathy female lead vocalist, goes, ASMR, 2020, f sharp minor, 2020s, Indue,  alternative,  INDIE,  indie pop,  american,  alternative pop, <3 ,  2010s, industry plant,  Electropop,  2019, MySpotigramBot, -1001509541800, B Artist",sad
4VDpxXor1Y0Fkucgn9aMcg,Kesha,TiK ToK,,,,,,,,,,,"Wake up in the morning feeling like P Diddy 
(Hey, what up girl?) 
Put my glasses on, Im out the door - Im gonna hit this city (Lets go) 
Before I leave, brush my teeth with a bottle of Jack 
Cause when I leave for the night, I aint coming back 
Im talking - pedicure on our toes, toes 

Trying on all our clothes, clothes 

Boys blowing up our phones, phones 

Drop-toping, playing our favorite cds 

Pulling up to the parties 

Trying to get a little bit tipsy 



Dont stop, make it pop 

DJ, blow my speakers up 

Tonight, Imma fight 

Til we see the sunlight 

Tick tock, on the clock 

But the party dont stop 

Woah-oh oh oh 

Woah-oh oh oh 



Aint got a care in the world, but got plenty of beer 

Aint got no money in my pocket, but Im already here 

Now, the dudes are lining up cause they hear we got swagger 

But we kick em to the curb unless they look like Mick Jagger 

Im talking about - everybody getting crunk, crunk 

Boys trying to touch my junk, junk 

Gonna smack him if he getting too drunk, drunk 

Now, now - we goin til they kick us out, out 

Or the police shut us down, down 

Police shut us down, down 

Po-po shut us 



Dont stop, make it pop 

DJ, blow my speakers up 

Tonight, Imma fight 

Til we see the sunlight 

Tick tock, on the clock 

But the party dont stop 

Woah-oh oh oh 

Woah-oh oh oh



DJ, you build me up 

You break me down 

My heart, it pounds 

Yeah, you got me 

With my hands up 

You got me now 

You gotta that sound 

Yea, you got me 

DJ, you build me up 

You break me down 

My heart, it pounds 

Yeah, you got me 

With my hands up 

Put your hands up 

Put your hands up 

No, the party dont stop until I walk in 



Dont stop, make it pop 

DJ, blow my speakers up 

Tonight, Imma fight 

Til we see the sunlight 

Tick tock, on the clock 

But the party dont stop 

Woah-oh oh oh 

Woah-oh oh oh","dance, pop, party, Tik Tok, electropop, kesha, female vocalists, electronic, sexy, 2009, fun, guilty pleasure, club, 00s, happy, love at first listen, Love, party time, electro, american, electronica, favorites, 2010, catchy, i hate that i like  this song, pop rock, FUCKING AWESOME, <3, female, dance-pop, female vocalist, hot, 2000s, dance all night, play it loud, epic, Energetic, summer, new rave, Lady Gaga, top 40, Guilty Pleasures, hit, girls night, eletropop, i can imagine that song in a movie, songs for travel, best bad music ever, Disco, Awesome, english, sunflower, songs I absolutely love, dr luke, my dance room, Hip-Hop, chillout, hip hop, chill, world, 3, favourite, World Music, shit, bitpop, pop rap, shake it, fucking amazing, dance music, autotune, dance dance, i wish i could make a video for this, look at how mainstream i have become, i want to be independent listening to, benny blanco, Skitz0rz, uitluisteren artist, holloween skitz0rz, kesha-tiktok",calm
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross),,,,,,,,,,,"Yeah, okay
Lil' CC on the beat, mmm
Yeah, yeah
I mean, where the fuck should I really even start?
I got hoes that I'm keepin' in the dark

I got my niggas 'cross the street livin' large

Thinkin' back to the fact that they dead

Thought my raps wasn't facts 'til they sat with the bars

I got two phones, one need a charge

Yeah, they twins, I could tell they ass apart

I got big packs comin' on the way

I got big stacks comin' out the safe

I got Lil Max with me, he the wave

It's a big gap between us in the game

In the next life, I'm tryna stay paid

When I die, put my money in the grave



When I die, put my money in the grave

I really gotta put a couple niggas in they place

Really just lapped every nigga in the race

I really might tat ""Realest Nigga"" on my face

Lil CC let it slap with the bass

I used to save hoes with a mask and a cape

Now I'm like, ""Nah, love, I'm good, go away""

Ain't about to die with no money, I done gave it



I was on top when that shit meant a lot

Still on top like I'm scared of the drop

Still on top and these niggas wanna swap

Niggas wanna swap like it's Slauson or Watts

I don't wanna change 'cause I'm good where I'm at

Mob ties, so I'm always good where I'm at

Word to Junior, Jazzy, Baby J

Tell 'em when I die, put my money in the grave



Couple figures, killers call and collect (Collect)

She fuck a nigga, then she on to the next (Next)

Really livin' large, she in awe with a mack

When you niggas thinkin' small in the mall with a rat (Rat)

Roll with us if you really wanna get it (Get it)

Go get a half a million in the Sprinter (Sprinter)

Phone ringin', bitches know a big tipper (Tipper)

I got the hookup and there's really no limit (Limit)

Dead broke is in you nigga DNA (DNA)

Rickey Smiley's in Decatur with the yé

Lil' nigga, just another state case

Bury my motherfuckin' Chase Bank, time to bounce (Bounce)

Gotta count on my allowance (Gotta count on my allowance)

You niggas snitches so I gotta reroute it (So I gotta reroute it)

A nigga drippin' like I got a zillion dollars

Got the trap jumpin' like Zion when I rebound it

Then I'm out (Then I'm out)

And I'll never talk about it (About it)

The homies quiet, but we all smoke the loudest (Loudest)

Rich niggas and I'm really bein' modest

'Cause the way I do my deals, never treated like a artist

Want the house (House)

You could DM my accountant

My per diem six figures and I'm countin'

Nine figures was the goal 'til I hit it

These niggas ain't livin', so bury mine with me

Ross got it (Maybach Music)



When I die, put my money in the grave

I really gotta put a couple niggas in they place

Really just lapped every nigga in the race

I really might tat ""Realest Nigga"" on my face

Lil CC let it slap with the bass

I used to save hoes with a mask and a cape

Now I'm like, ""Nah, love, I'm good, go away""

Ain't about to die with no money, I done gave it","Drake, rick ross, Hip-Hop, hip hop, pop, rap, catchy, female vocals, trap, taylor swift, singles, mainstream, hyphy, cloud rap, hardcore hip hop, snap, like a lot, 2019, 2010s rap, MySpotigramBot, -1001740215468, Drizzle me please",energetic
5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,,,,,,,,,,,Failed to fetch lyrics,"pop, synthpop, rnb, MySpotigramBot, synthwave, Canadian, new romantic, synth-pop, alternative rnb, 2020, The Weeknd, 2020s, electronic, dance, canada, new wave, prog-rnb, -1001747063611, Disco, electropop, rock, soul, alternative, synth, dream pop, r&b, party, male vocalist, dance pop, alternative pop, Ballad, breakup, 2010s, a subtle use of vocal harmony, extensive vamping, major key tonality, acoustic rhythm guitars, SHAZAM, italo-disco, nu disco, electro-disco, king of pop, Contemporary pop, contemporary rnb, a vocal-centric aesthetic, c major, Outrun, danceable grooves, use of ambient synths, rnb influences, tame impala, The Weekend, justin tranter, playlista rmf fm, not dream pop, uk number two, moonlight rnb, -1001333387036, top 2000 2022, -1001433094707, -1001619265784, -1001819731063, -1001740215468, W Artist",energetic
